measurement_id,hydrostatic_pressure
7102,1.013109202504111
14935,1.014831283888658
16495,1.0128870210190075
10942,1.011599231731615
12600,1.0123649896649312
20665,1.0118874248479395
21048,1.0120429672668785
7271,1.011362979509657
12672,1.012158242170229
5334,1.0114240624414224
4035,1.0104906301372303
17322,1.0108317398031144
8543,1.0096327351791279
13355,1.0132419121012355
1806,1.0082028293761947
13036,1.0120383865654232
3201,1.0128485523925528
13936,1.0121264627952282
5417,1.0100741034849419
2153,1.0091044342159834
13928,1.017706355754634
13023,1.0112410504519778
16770,1.0094908949017438
7886,1.010115826845177
4443,1.009153296948874
15297,1.0152276907512132
12263,1.0134198375699515
2768,1.0082387188112398
2326,1.0120184467216935
13213,1.0122962068959143
4345,1.0109030021787297
15979,1.011556993733245
6259,1.0113317058742946
8973,1.0132939924463653
15812,1.0134717702281006
18400,1.0120122998296803
17950,1.0111806535028514
424,1.007752858748424
564,1.008572283159293
7663,1.0089484413193848
13143,1.0120524138587954
20872,1.0061239629664716
7568,1.0106635276689326
7452,1.0116824212923947
18079,1.0119737078976192
16063,1.0125610733304131
16810,1.0122433348069952
4708,1.0109661209222214
20410,1.0110701395970396
15121,1.0139881889292075
12190,1.0140365263565672
15843,1.0132434281795377
475,1.0104737725855828
12826,1.0122918369545288
13428,1.0143252521072723
4526,1.009996045819922
384,1.0109714822976736
16137,1.0121447634830103
21329,1.0104349534732064
18443,1.0125705465564567
17319,1.009325588648136
13199,1.013264213561587
4140,1.0107299781021593
2534,1.0079476055203174
3818,1.011225828854083
15054,1.0139688582755753
11567,1.0104431015701738
13220,1.011992870668711
3932,1.011455293356445
3363,1.0106536151765633
7651,1.008512096361329
20625,1.012783572121695
16006,1.0131905781459039
17872,1.008093162117805
3166,1.0110600668418244
12033,1.0157605551021187
6294,1.0123112344912057
13691,1.0142244458292924
6498,1.0098439662371475
3262,1.012027024978867
2879,1.009940932816135
19096,1.0076803201489817
3711,1.0096252457671957
13411,1.0118565474136618
19991,1.0115536578017583
11038,1.0119586516848114
17349,1.0123901191319298
13094,1.0111084232973888
11793,1.0104791551534926
12580,1.0120285293213571
18609,1.013237861058541
6249,1.0140847790117977
11967,1.011128229076917
18508,1.0127178417728555
1046,1.0052775608912228
14930,1.0141612136614981
4069,1.0099562446672001
8571,1.009223244891598
16219,1.0108167414374092
11386,1.0092787200493907
9264,1.0101465096148927
4294,1.010717514725572
20253,1.010676707922544
3848,1.0101181254976117
2519,1.0110608926679856
6527,1.0115573389335009
20204,1.0107103609906514
4789,1.009693290545286
6845,1.0116150521821048
18087,1.0100190907183122
9179,1.0124524574431841
13267,1.0122200861531152
2677,1.008734464533603
14033,1.0113985355741089
4973,1.0103965774741346
15022,1.0139097041717717
5801,1.0080097976213034
15509,1.0131075229447735
9932,1.0097684081022953
10176,1.0133183298071413
13067,1.0143055983656504
7832,1.0113181438522083
719,1.010845390735846
2271,1.010095739302077
11415,1.0067330051380667
12064,1.0109760293021206
15880,1.0106821445406968
14688,1.0134255842546172
15376,1.012369785610615
5622,1.0119327374736515
8214,1.0088695929092142
6499,1.0081509754872715
19877,1.0086477050346159
2291,1.0131159793467701
21687,1.0101735458717822
2517,1.0101754593021106
10332,1.0107437396676175
13031,1.0149736450861482
16858,1.0120139677912925
11290,1.0108265371446084
16598,1.0083327645990394
3001,1.0101428843188411
15819,1.013367117575543
5844,1.010722269772561
17324,1.0126351255579042
4519,1.0121809877621653
4346,1.0103878548209924
14817,1.0153137282391371
7576,1.007654021634001
14661,1.0133895027353885
12224,1.014840776778112
11513,1.007559446845332
20404,1.0093824583861026
14049,1.0161828795535912
12823,1.01106918167114
8603,1.0106419291267312
5383,1.012313905802485
16952,1.0124412415730064
8148,1.0086380399291053
21428,1.013577830756031
6770,1.0124745952117742
4549,1.0105944302994665
11150,1.0098764784993441
15592,1.0105895645129401
3573,1.0102629033620634
9357,1.0093370542341158
3389,1.00996831798929
19654,1.0130519369230337
21375,1.0109948977473664
1053,1.0090618787304182
8281,1.0111588436985341
16468,1.01231223276041
2877,1.0099111662949722
14355,1.0128630671581806
6152,1.015026826522401
1413,1.0090015371740069
14279,1.015046248218557
2200,1.0089527545171557
13269,1.0147612291024313
19666,1.0128787976662108
3504,1.0115186695827638
4982,1.0093407422005145
2648,1.0102099133514741
5216,1.0127753812850515
14966,1.0107977229298508
14480,1.0148261808294783
2426,1.0099923416042065
21482,1.0119605765615625
8542,1.0087268815533492
1458,1.0083602777727072
14060,1.0140008061526258
16424,1.0139128415833567
200,1.011877196676661
17315,1.013550166580981
2905,1.01037454779155
6163,1.0130456522751143
9624,1.0093628639342582
19205,1.0099247606183168
12555,1.0127765614971695
4967,1.0118840587131352
18463,1.0125254444653702
7709,1.0083535725496569
3148,1.0092455583554896
13621,1.012665623287997
5585,1.0095689757082553
17153,1.0095902906393783
1643,1.0094066467114888
504,1.0113177195123604
45,1.0110938079051008
9615,1.0068859337786265
3297,1.0125586352052243
8758,1.0114787614326286
5497,1.0129556534745348
17958,1.0103194939747187
5529,1.012982232556995
15786,1.0110047965039886
135,1.0108817842604039
14655,1.0108348815318793
2916,1.0091177027737002
5475,1.012534749222239
11609,1.0077648117023177
248,1.0115343378212418
16482,1.010507157259103
5565,1.0108918779362406
11720,1.010346101183085
2266,1.0117606209116385
15816,1.0133655584109902
5935,1.0127159982169736
12632,1.0124909535225466
19184,1.0106375104058403
12619,1.0106422828118022
4497,1.0123452071230243
8632,1.009742409824891
10009,1.0108538359902566
15384,1.0159102001067097
12034,1.013707729978063
4161,1.0132068483990397
7543,1.0108722264414718
12866,1.0127511879910276
2645,1.0084502317237731
8252,1.0099953667048018
7364,1.0117020068981737
11189,1.0093125495443134
17508,1.011762547591394
1892,1.008910979622411
20138,1.009812483489265
19329,1.012767183501223
7139,1.011482479921463
6196,1.0119624662467952
8629,1.0104699254102791
13497,1.0140983353454054
13785,1.0158202723085263
19975,1.010804366868807
21436,1.0133056317522064
21304,1.0093788293544899
10561,1.0118623578147479
11671,1.009501882138608
13367,1.0145196354919837
12083,1.0142155954121872
8196,1.010147536651543
3311,1.0119608578639447
6650,1.010531166814633
11209,1.0109125266833827
3821,1.0098231670513371
14360,1.0141889674896691
21359,1.0127218410410552
9791,1.0121510826726114
6825,1.0134719854496703
2120,1.01115879130524
14089,1.0169405813990002
17400,1.0132106799793206
17982,1.010027197103214
689,1.0084879898904582
20423,1.0103340599633803
8294,1.0086828505575818
21145,1.0119857826932317
16637,1.0094300991805911
8351,1.0105720129991147
17205,1.0124964784291635
3487,1.0117409521721044
370,1.010806866188907
12620,1.0116600547355104
8455,1.0077166746424846
13767,1.0114916322985013
18563,1.0133558506107863
857,1.0072899036485063
16154,1.0110186188550885
7098,1.0101371077616452
1573,1.0099354677688244
4546,1.0123370756274181
16226,1.0115615154719464
7959,1.0083760168312579
7736,1.009240603746161
20628,1.0108373216311006
492,1.0105218425112537
5709,1.011958760646421
10857,1.0109990284660817
19306,1.0119701362102882
16263,1.0099516575640894
7031,1.0134956448001566
21350,1.0094923757823362
13644,1.0134239459576257
21654,1.0117621063621625
18685,1.0101552710649013
14867,1.0154397386922152
2413,1.0093045529532123
1612,1.0086461943855485
19258,1.0106589966388007
20820,1.010982905389449
18683,1.011988251027377
9839,1.0103761947968588
1193,1.0088850431157366
15120,1.014651132565336
21404,1.012339656540565
21646,1.0125266774294355
12079,1.013760100005178
3726,1.0112128016997022
14430,1.0132828619187788
20426,1.0093472263882728
10766,1.009620330554139
6329,1.0103071102801109
19016,1.0117819790183
15410,1.0132484806965762
17945,1.0079598975471697
12532,1.0124889897581668
2639,1.010060796316502
4743,1.0100035258029432
21184,1.0103548913380513
14426,1.0135872874370861
3036,1.0092008053155936
2725,1.0080764853176714
13340,1.011744601679281
3097,1.009708511423771
19355,1.0111862057104453
17180,1.0117266242514673
20942,1.0091117988373584
5217,1.0131422846596334
14854,1.0153412962848025
16923,1.0107101114345964
11409,1.0116907684271987
