measurement_id,hydrostatic_pressure
7102,1.0130999583166957
14935,1.0148359972953485
16495,1.0128684015194735
10942,1.0115960798281145
12600,1.0123613365680812
20665,1.0118923202232672
21048,1.0121332779140608
7271,1.0113167223137594
12672,1.0121524241126743
5334,1.0114002101196273
4035,1.0105316079542341
17322,1.0107270710812273
8543,1.0099687615955661
13355,1.0131848337505187
1806,1.0081799240986404
13036,1.011852410217559
3201,1.0128366717549975
13936,1.0123599550699962
5417,1.010137785499171
2153,1.0091312243553565
13928,1.0176062681228977
13023,1.0111285113682165
16770,1.009508547932655
7886,1.0101849456716012
4443,1.0091602419472325
15297,1.015181978482633
12263,1.0135032959411647
2768,1.008240391644909
2326,1.0120287462014104
13213,1.0122795096566573
4345,1.0110267702304903
15979,1.0116006576236227
6259,1.0112314509733533
8973,1.0133728562396174
15812,1.0133220064443662
18400,1.012061252667642
17950,1.0112292525717925
424,1.0077075050275401
564,1.0084681997753422
7663,1.0090013259497679
13143,1.011738969962203
20872,1.00611310210835
7568,1.0107431423501145
7452,1.0116435398128312
18079,1.0120045771966408
16063,1.0125741280631053
16810,1.0122391483327526
4708,1.0110053663969973
20410,1.0110117685577706
15121,1.0139667231747127
12190,1.014049993397336
15843,1.0132358289378325
475,1.010509261207375
12826,1.0122967410218264
13428,1.0141678909219547
4526,1.0099748332316159
384,1.010757196921611
16137,1.01219792622481
21329,1.0103641249630368
18443,1.0125609079171793
17319,1.0093186917074595
13199,1.0132180336326029
4140,1.010858975495961
2534,1.007925688440214
3818,1.0112130433933326
15054,1.0139825604209094
11567,1.0105841314873858
13220,1.0119740753075472
3932,1.0115143162751914
3363,1.0106500282842468
7651,1.0086093737284898
20625,1.0127908047971617
16006,1.0131909302197308
17872,1.0079527806355875
3166,1.010986863116722
12033,1.0157117515070218
6294,1.0123684179702686
13691,1.0141904667129258
6498,1.0097586522689916
3262,1.0119777880086014
2879,1.0099446663670453
19096,1.007670020433218
3711,1.0095695600028942
13411,1.0118629632792797
19991,1.011547402208803
11038,1.0119426017950446
17349,1.0122776250959022
13094,1.0110954306624038
11793,1.0104962525419514
12580,1.0120140538179747
18609,1.0132069621067217
6249,1.01410486032925
11967,1.0112233905361505
18508,1.0126898935416215
1046,1.0053658070974143
14930,1.0141099439409214
4069,1.00998884302865
8571,1.0089915688243827
16219,1.0108227624607973
11386,1.00922930649321
9264,1.0100964656603035
4294,1.010723848646681
20253,1.0108931518319433
3848,1.0100777219759858
2519,1.0110767743518299
6527,1.0115988259251376
20204,1.0106116097065483
4789,1.0097803533337204
6845,1.0115549339010002
18087,1.0099979899713611
9179,1.0123841452696138
13267,1.0121904122444076
2677,1.0088297007863247
14033,1.0114935384021162
4973,1.0103008393902757
15022,1.0138862387715681
5801,1.0079997780592849
15509,1.013144498669111
9932,1.0097377089832642
10176,1.0133172988570245
13067,1.0142862838726252
7832,1.011388587659318
719,1.0108715870913918
2271,1.0102103508859017
11415,1.0066504519378638
12064,1.0111181487987628
15880,1.0108029545022557
14688,1.0134686391479009
15376,1.0123975391593025
5622,1.011923837535507
8214,1.0088702978811384
6499,1.0082428404465007
19877,1.008634214374597
2291,1.013074417594081
21687,1.010161224623996
2517,1.010178115299888
10332,1.0105973595103532
13031,1.0150423237576431
16858,1.0121493916956397
11290,1.0108422295903137
16598,1.0082816579056102
3001,1.0100419000517586
15819,1.0133550170064656
5844,1.0108208281968445
17324,1.0124945350383578
4519,1.0121223318340915
4346,1.0103940276576535
14817,1.0152003453370366
7576,1.0077667132053532
14661,1.0134229898690519
12224,1.0147425665341525
11513,1.0075548207948526
20404,1.0094845380301243
14049,1.0162208592586963
12823,1.011102954258718
8603,1.0106607450197556
5383,1.0124080897702163
16952,1.0124241759391646
8148,1.008534160057733
21428,1.0136725565117628
6770,1.012479040672051
4549,1.0106053115794844
11150,1.010136597433221
15592,1.0106456264212444
3573,1.0100431865546446
9357,1.0093449614170384
3389,1.0099716812822934
19654,1.012895372258471
21375,1.011128221107576
1053,1.0090021442953192
8281,1.0111316688147154
16468,1.0122948669016618
2877,1.0098711776168816
14355,1.0128299317447327
6152,1.015146710811677
1413,1.0090478707878447
14279,1.0150651561749893
2200,1.0089588010779842
13269,1.014741538773413
19666,1.012801336973641
3504,1.011453547135843
4982,1.0094020208815238
2648,1.0101746291769285
5216,1.0127997151289145
14966,1.0109310435373884
14480,1.0148661650172823
2426,1.0100200116686406
21482,1.0119494023574813
8542,1.0086989493555554
1458,1.0083248604472175
14060,1.014015955694267
16424,1.0138888442230232
200,1.0118555349673817
17315,1.0134757458119636
2905,1.0103765352861978
6163,1.013055571764637
9624,1.0094585532212526
19205,1.0098836207706714
12555,1.0127638191720505
4967,1.0118821295769316
18463,1.0125290282884787
7709,1.0083144753937328
3148,1.0092516764495307
13621,1.012575849807065
5585,1.0095563766477205
17153,1.0095145748716472
1643,1.0094419161116226
504,1.011317310038148
45,1.0113873601832828
9615,1.006835809931404
3297,1.0125694635463243
8758,1.0115604641682672
5497,1.0129765425811261
17958,1.0103904800750367
5529,1.0129834457634288
15786,1.0109802097513834
135,1.0108683260245535
14655,1.0107638040510492
2916,1.009167983087454
5475,1.012566064871736
11609,1.0078130578321656
248,1.011572008032873
16482,1.0105752030896953
5565,1.0109934641761773
11720,1.0104055718562621
2266,1.011648247730904
15816,1.0136826404752035
5935,1.0128025769588915
12632,1.012494293578553
19184,1.0107244984040915
12619,1.010666176257993
4497,1.012458603057789
8632,1.0097677029097074
10009,1.0108264318691427
15384,1.0159826426510978
12034,1.0132855295366991
4161,1.0132298518278746
7543,1.0108504752423537
12866,1.0127475941774042
2645,1.0085047570830092
8252,1.0098165623995308
7364,1.0116546840362324
11189,1.0093405686548067
17508,1.0117610424347676
1892,1.0089128005877153
20138,1.0099881906311752
19329,1.0127012571450886
7139,1.0115869583093724
6196,1.0119193283252077
8629,1.0100264963202024
13497,1.0141005821812963
13785,1.0158499874110463
19975,1.0107856055947713
21436,1.0132409673850213
21304,1.0092765981768113
10561,1.011878711146384
11671,1.009370077122347
13367,1.0145041234929195
12083,1.0142208855865005
8196,1.0099755098561023
3311,1.0118644751634414
6650,1.0105033519533098
11209,1.0109252161473041
3821,1.0097701561813386
14360,1.0142597740416481
21359,1.01267461124404
9791,1.0121611230532352
6825,1.0135916514280368
2120,1.0111056828150786
14089,1.0168471933534327
17400,1.0134688645523986
17982,1.010086393455485
689,1.0084769107651683
20423,1.0103256020984386
8294,1.0086786161797676
21145,1.0119441002770662
16637,1.0094044839231286
8351,1.0106190508319242
17205,1.0124148115930358
3487,1.0117254101862574
370,1.0106890186953288
12620,1.0116817932664788
8455,1.0077070824193963
13767,1.0114359443359717
18563,1.0134053281836022
857,1.007282554070754
16154,1.0110344797458177
7098,1.0101759231677394
1573,1.009974462057421
4546,1.0125090576710412
16226,1.0115145756573467
7959,1.0083862795847196
7736,1.0092287123122516
20628,1.0108124099715718
492,1.0106195834949567
5709,1.0119650113532563
10857,1.011096897484898
19306,1.012038134065454
16263,1.0098427935286018
7031,1.0134505598590116
21350,1.0094711047448908
13644,1.0134897599805777
21654,1.0118743475338996
18685,1.010472996249738
14867,1.0153706585017448
2413,1.0092657005527526
1612,1.0086747096326822
19258,1.0105690577317104
20820,1.011047501057636
18683,1.011864741471465
9839,1.010479855602027
1193,1.008948165457988
15120,1.0146423308032666
21404,1.012369658843488
21646,1.01294700841739
12079,1.013826115271425
3726,1.0115421403759104
14430,1.0132658906246348
20426,1.0093475351660457
10766,1.0096282454326133
6329,1.010342538186546
19016,1.0117255405007572
15410,1.0132872098654286
17945,1.0079372254972832
12532,1.012502446798718
2639,1.0101280041842786
4743,1.0099690112787278
21184,1.01043624567046
14426,1.013643174472993
3036,1.0091713111652936
2725,1.0079940887501413
13340,1.0116596290266826
3097,1.0097600311849417
19355,1.011148725498279
17180,1.0117005170954512
20942,1.0093360039957175
5217,1.0131805736060646
14854,1.0154683214581421
16923,1.0105922903792712
11409,1.0116293556991967
14231,1.0161833295294769
8166,1.0084866669713815
4700,1.0100165964367043
4421,1.0088068157204704
11214,1.0097397102582997
12396,1.01160926181902
12609,1.0130014216084655
2251,1.0115672999776262
3071,1.0099170429881474
12028,1.0138392898636743
16306,1.0139061979441437
13756,1.0141473925723072
10599,1.0090773905011081
13776,1.0155844845496687
21033,1.01423471955758
20251,1.0085920055805058
1244,1.009941667920264
13883,1.0147686918277563
21481,1.0121691262316206
18879,1.0097969617859262
19992,1.011466711934525
21643,1.0095596299228904
21135,1.0095143259405823
6096,1.0121119953086626
13736,1.013649588413033
13452,1.0133533743427219
17148,1.0107227223426103
6187,1.0122222293344239
8295,1.0092683537275915
15052,1.0133780592505526
15931,1.0128758904531985
11104,1.010505281481908
2246,1.0103281399435762
13678,1.0135364256188095
6663,1.0094620445126954
8367,1.007615307386655
12315,1.0126837636105646
15994,1.0132900040287685
21006,1.011432988499244
12291,1.0113152429362513
14369,1.009962734009321
6578,1.0101104063199378
1504,1.0084655958300512
4388,1.0089492590186588
17887,1.0095744257975503
19928,1.0109386640170335
7173,1.0126239595771933
18112,1.011343826595136
17738,1.0095474847721757
8765,1.0092397745801174
1064,1.0097244704658184
5747,1.0117631311802215
15098,1.013110899340372
2128,1.007865507766296
20376,1.0119915944255669
6467,1.0115913815229953
20885,1.0091882027556864
11451,1.0088130305801866
6310,1.0132256782624802
13249,1.013808892191334
7822,1.0113297662444591
6037,1.0120817630685013
20852,1.0099737105130548
1035,1.006152644843079
11628,1.0083742872055899
13344,1.0129928214192716
9542,1.0076273792287758
2535,1.008046323937355
9225,1.0118851186203457
11681,1.0079691634602945
5152,1.0087414462153788
18271,1.0132262428006762
18354,1.012614489428543
5504,1.0127406610664842
12382,1.0126194166246736
1088,1.0108593254725917
16565,1.0099846767228038
15246,1.0136533543282038
6099,1.0116492957481886
20513,1.008352423653395
8910,1.0100798420879002
15131,1.01409096797641
4141,1.0099230469428766
641,1.0085246315758551
16182,1.012190800843574
14780,1.0135046352888923
11735,1.0111225613383459
20169,1.0098270433364982
736,1.0084236924469476
16273,1.0128118074742236
17013,1.0112933909421031
18822,1.0105558571249662
